Retailer,Retailer ID,Region,State,City,Product,Price per Unit,Unit Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Kohl's,1189833,West,California,Los Angeles,Women's Athletic Footwear,50,700,350000,122500,0.35,Outlet
Kohl's,1189833,West,California,Los Angeles,Men's Apparel,60,625,375000,206250,0.55,Outlet
Kohl's,1189833,West,California,Los Angeles,Women's Apparel,65,725,471250,94250,0.2,Outlet
Foot Locker,1185732,West,California,Los Angeles,Men's Street Footwear,45,475,213750,85500,0.4,Outlet
Foot Locker,1185732,West,California,Los Angeles,Men's Athletic Footwear,45,275,123750,43313,0.35,Outlet
Foot Locker,1185732,West,California,Los Angeles,Women's Street Footwear,35,275,96250,33688,0.35,Outlet
Foot Locker,1185732,West,California,Los Angeles,Women's Athletic Footwear,40,125,50000,20000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,55,175,96250,33688,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,45,275,123750,61875,0.5,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,45,525,236250,94500,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,175,78750,27563,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,35,225,78750,27563,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,100,40000,16000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,55,175,96250,33688,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,45,275,123750,61875,0.5,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,50,495,247500,99000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,200,100000,35000,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,40,225,90000,31500,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,45,75,33750,13500,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,60,125,75000,26250,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,50,225,112500,56250,0.5,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,50,450,225000,90000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,150,75000,26250,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,40,150,60000,21000,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,45,75,33750,13500,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,60,100,60000,21000,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,50,225,112500,56250,0.5,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,60,495,297000,118800,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,55,200,110000,38500,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,50,175,87500,30625,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,100,50000,20000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,60,125,75000,26250,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,65,250,162500,81250,0.5,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,50,500,250000,100000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,250,112500,39375,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,40,200,80000,28000,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,175,70000,28000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,50,175,87500,30625,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,55,350,192500,96250,0.5,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,50,575,287500,115000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,325,146250,51188,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,40,250,100000,35000,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,200,80000,32000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,50,225,112500,39375,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,55,400,220000,110000,0.5,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,50,550,275000,110000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,325,146250,51188,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,40,250,100000,35000,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,225,90000,36000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,50,200,100000,35000,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,55,375,206250,103125,0.5,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,50,500,250000,100000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,45,300,135000,47250,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,40,200,80000,28000,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,40,175,70000,28000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,50,175,87500,30625,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,55,250,137500,68750,0.5,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,60,425,255000,102000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,250,125000,43750,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,50,150,75000,26250,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,125,62500,25000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,60,125,75000,26250,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,65,250,162500,81250,0.5,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,60,400,240000,96000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,250,125000,43750,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,50,195,97500,34125,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,175,87500,35000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,60,150,90000,31500,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,65,250,162500,81250,0.5,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Street Footwear,60,500,300000,120000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Athletic Footwear,50,300,150000,52500,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Street Footwear,50,250,125000,43750,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Athletic Footwear,50,200,100000,40000,0.4,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Men's Apparel,60,200,120000,42000,0.35,Outlet
Foot Locker,1185732,Midwest,Illinois,Chicago,Women's Apparel,65,300,195000,97500,0.5,Outlet
Sports Direct,1197831,Midwest,Illinois,Chicago,Men's Street Footwear,20,725,145000,43500,0.3,Outlet
Sports Direct,1197831,Midwest,Illinois,Chicago,Men's Athletic Footwear,30,725,217500,65250,0.3,Outlet
Sports Direct,1197831,Midwest,Illinois,Chicago,Women's Street Footwear,30,525,157500,47250,0.3,Outlet
Sports Direct,1197831,Midwest,Illinois,Chicago,Women's Athletic Footwear,35,525,183750,73500,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,40,375,150000,37500,0.25,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,35,525,183750,82688,0.45,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,25,675,168750,50625,0.3,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,35,650,227500,68250,0.3,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,35,475,166250,49875,0.3,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,35,425,148750,59500,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,40,300,120000,30000,0.25,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,35,500,175000,78750,0.45,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,30,675,202500,70875,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,40,675,270000,94500,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,30,500,150000,52500,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,35,400,140000,63000,0.45,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,40,300,120000,36000,0.3,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,35,450,157500,78750,0.5,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,20,700,140000,49000,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,30,700,210000,73500,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,25,525,131250,45938,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,30,425,127500,57375,0.45,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,35,325,113750,34125,0.3,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,30,600,180000,90000,0.5,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,20,750,150000,52500,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,30,775,232500,81375,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,25,625,156250,54688,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,35,550,192500,86625,0.45,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,50,450,225000,67500,0.3,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,45,800,360000,180000,0.5,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,45,800,360000,126000,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,50,800,400000,140000,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,45,650,292500,102375,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,45,600,270000,121500,0.45,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,50,500,250000,75000,0.3,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,55,875,481250,240625,0.5,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,45,825,371250,148500,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,50,825,412500,165000,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,45,975,438750,175500,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,45,575,258750,129375,0.5,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,50,575,287500,100625,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,60,850,510000,280500,0.55,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,50,800,400000,160000,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,55,800,440000,176000,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,50,975,487500,195000,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,50,525,262500,131250,0.5,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,55,525,288750,101063,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,60,775,465000,255750,0.55,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,55,725,398750,159500,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,55,675,371250,148500,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,60,725,435000,174000,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,60,450,270000,135000,0.5,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,55,450,247500,86625,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,50,675,337500,185625,0.55,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,40,625,250000,100000,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,40,625,250000,100000,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,45,575,258750,103500,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,45,425,191250,95625,0.5,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,40,400,160000,56000,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,50,575,287500,158125,0.55,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,40,725,290000,116000,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,40,725,290000,116000,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,65,650,422500,169000,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,65,500,325000,162500,0.5,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,60,475,285000,99750,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,70,675,472500,259875,0.55,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Street Footwear,60,825,495000,198000,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Athletic Footwear,60,825,495000,198000,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Street Footwear,65,725,471250,188500,0.4,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Athletic Footwear,65,575,373750,186875,0.5,Outlet
Sports Direct,1197831,South,Texas,Dallas,Men's Apparel,60,525,315000,110250,0.35,Outlet
Sports Direct,1197831,South,Texas,Dallas,Women's Apparel,70,775,542500,298375,0.55,Outlet
Foot Locker,1185732,South,Texas,Dallas,Men's Street Footwear,45,425,191250,105188,0.55,Outlet
Foot Locker,1185732,South,Texas,Dallas,Men's Athletic Footwear,45,225,101250,35438,0.35,Outlet
Foot Locker,1185732,South,Texas,Dallas,Women's Street Footwear,35,225,78750,31500,0.4,Outlet
Foot Locker,1185732,South,Texas,Dallas,Women's Athletic Footwear,40,75,30000,12000,0.4,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55,125,68750,24063,0.35,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,45,225,101250,30375,0.3,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,45,475,213750,117563,0.55,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45,125,56250,19688,0.35,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,35,175,61250,24500,0.4,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40,50,20000,8000,0.4,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,55,125,68750,24063,0.35,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,45,225,101250,30375,0.3,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,50,445,222500,122375,0.55,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,50,150,75000,26250,0.35,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,40,175,70000,28000,0.4,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,45,25,11250,4500,0.4,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,60,75,45000,13500,0.3,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,50,175,87500,21875,0.25,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,50,450,225000,112500,0.5,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,50,150,75000,22500,0.3,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,40,150,60000,21000,0.35,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,45,75,33750,11813,0.35,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,60,75,45000,13500,0.3,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,50,200,100000,25000,0.25,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,60,470,282000,141000,0.5,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,60,175,105000,31500,0.3,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55,150,82500,28875,0.35,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,55,100,55000,19250,0.35,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Apparel,65,125,81250,24375,0.3,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Apparel,70,250,175000,52500,0.3,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,65,500,325000,178750,0.55,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,60,250,150000,52500,0.35,Outlet
Foot Locker,1185732,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55,175,96250,38500,0.4,Outlet
