Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
West Gear,1128299,02-02-2021,West,California,San Francisco,Women's Athletic Footwear,$55.00 ,675,"$371,250 ","$92,813 ",0.25,Outlet
West Gear,1128299,02-03-2021,West,California,San Francisco,Men's Apparel,$65.00 ,650,"$422,500 ","$190,125 ",0.45,Outlet
West Gear,1128299,02-04-2021,West,California,San Francisco,Women's Apparel,$70.00 ,700,"$490,000 ","$49,000 ",0.10,Outlet
West Gear,1128299,02-05-2021,West,California,San Francisco,Men's Street Footwear,$55.00 ,875,"$481,250 ","$144,375 ",0.30,Outlet
West Gear,1128299,02-06-2021,West,California,San Francisco,Men's Athletic Footwear,$60.00 ,875,"$525,000 ","$78,750 ",0.15,Outlet
West Gear,1128299,02-07-2021,West,California,San Francisco,Women's Street Footwear,$55.00 ,725,"$398,750 ","$119,625 ",0.30,Outlet
West Gear,1128299,02-08-2021,West,California,San Francisco,Women's Athletic Footwear,$55.00 ,700,"$385,000 ","$96,250 ",0.25,Outlet
West Gear,1128299,02-09-2021,West,California,San Francisco,Men's Apparel,$65.00 ,650,"$422,500 ","$190,125 ",0.45,Outlet
West Gear,1128299,02-10-2021,West,California,San Francisco,Women's Apparel,$70.00 ,775,"$542,500 ","$54,250 ",0.10,Outlet
West Gear,1128299,02-11-2021,West,California,San Francisco,Men's Street Footwear,$55.00 ,975,"$536,250 ","$160,875 ",0.30,Outlet
West Gear,1128299,02-12-2021,West,California,San Francisco,Men's Athletic Footwear,$60.00 ,975,"$585,000 ","$87,750 ",0.15,Outlet
West Gear,1128299,2/13/2021,West,California,San Francisco,Women's Street Footwear,$55.00 ,775,"$426,250 ","$127,875 ",0.30,Outlet
West Gear,1128299,2/14/2021,West,California,San Francisco,Women's Athletic Footwear,$55.00 ,775,"$426,250 ","$106,563 ",0.25,Outlet
West Gear,1128299,2/15/2021,West,California,San Francisco,Men's Apparel,$65.00 ,700,"$455,000 ","$204,750 ",0.45,Outlet
West Gear,1128299,2/16/2021,West,California,San Francisco,Women's Apparel,$70.00 ,800,"$560,000 ","$56,000 ",0.10,Outlet
Kohl's,1189833,2/17/2021,West,California,San Francisco,Men's Street Footwear,$35.00 ,700,"$245,000 ","$98,000 ",0.40,Outlet
Kohl's,1189833,2/18/2021,West,California,San Francisco,Men's Athletic Footwear,$45.00 ,700,"$315,000 ","$78,750 ",0.25,Outlet
Kohl's,1189833,03-09-2021,West,California,San Francisco,Women's Street Footwear,$45.00 ,700,"$315,000 ","$126,000 ",0.40,Outlet
Kohl's,1189833,03-10-2021,West,California,San Francisco,Women's Athletic Footwear,$45.00 ,550,"$247,500 ","$86,625 ",0.35,Outlet
Kohl's,1189833,03-11-2021,West,California,Los Angeles,Men's Apparel,$50.00 ,500,"$250,000 ","$137,500 ",0.55,Outlet
Kohl's,1189833,03-12-2021,West,California,Los Angeles,Women's Apparel,$45.00 ,700,"$315,000 ","$63,000 ",0.20,Outlet
Kohl's,1189833,3/13/2021,West,California,Los Angeles,Men's Street Footwear,$35.00 ,750,"$262,500 ","$105,000 ",0.40,Outlet
Kohl's,1189833,3/14/2021,West,California,Los Angeles,Men's Athletic Footwear,$45.00 ,650,"$292,500 ","$73,125 ",0.25,Outlet
Kohl's,1189833,3/15/2021,West,California,Los Angeles,Women's Street Footwear,$45.00 ,675,"$303,750 ","$121,500 ",0.40,Outlet
Kohl's,1189833,3/16/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,525,"$236,250 ","$82,688 ",0.35,Outlet
Kohl's,1189833,3/17/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,450,"$225,000 ","$123,750 ",0.55,Outlet
Kohl's,1189833,3/18/2021,West,California,Los Angeles,Women's Apparel,$45.00 ,650,"$292,500 ","$58,500 ",0.20,Outlet
Kohl's,1189833,3/19/2021,West,California,Los Angeles,Men's Street Footwear,$35.00 ,800,"$280,000 ","$112,000 ",0.40,Outlet
Kohl's,1189833,3/20/2021,West,California,Los Angeles,Men's Athletic Footwear,$45.00 ,650,"$292,500 ","$73,125 ",0.25,Outlet
Kohl's,1189833,3/21/2021,West,California,Los Angeles,Women's Street Footwear,$45.00 ,650,"$292,500 ","$117,000 ",0.40,Outlet
Kohl's,1189833,3/22/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,550,"$247,500 ","$86,625 ",0.35,Outlet
Kohl's,1189833,3/23/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,425,"$212,500 ","$116,875 ",0.55,Outlet
Kohl's,1189833,04-06-2021,West,California,Los Angeles,Women's Apparel,$45.00 ,625,"$281,250 ","$56,250 ",0.20,Outlet
Kohl's,1189833,04-07-2021,West,California,Los Angeles,Men's Street Footwear,$45.00 ,800,"$360,000 ","$144,000 ",0.40,Outlet
Kohl's,1189833,04-08-2021,West,California,Los Angeles,Men's Athletic Footwear,$50.00 ,600,"$300,000 ","$75,000 ",0.25,Outlet
Kohl's,1189833,04-09-2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,625,"$312,500 ","$125,000 ",0.40,Outlet
Kohl's,1189833,04-10-2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,525,"$236,250 ","$82,688 ",0.35,Outlet
Kohl's,1189833,04-11-2021,West,California,Los Angeles,Men's Apparel,$50.00 ,425,"$212,500 ","$116,875 ",0.55,Outlet
Kohl's,1189833,04-12-2021,West,California,Los Angeles,Women's Apparel,$65.00 ,600,"$390,000 ","$78,000 ",0.20,Outlet
Kohl's,1189833,4/13/2021,West,California,Los Angeles,Men's Street Footwear,$45.00 ,800,"$360,000 ","$144,000 ",0.40,Outlet
Kohl's,1189833,4/14/2021,West,California,Los Angeles,Men's Athletic Footwear,$50.00 ,650,"$325,000 ","$81,250 ",0.25,Outlet
Kohl's,1189833,4/15/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,650,"$325,000 ","$130,000 ",0.40,Outlet
Kohl's,1189833,4/16/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,550,"$247,500 ","$86,625 ",0.35,Outlet
Kohl's,1189833,4/17/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,450,"$225,000 ","$123,750 ",0.55,Outlet
Kohl's,1189833,4/18/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,625,"$406,250 ","$81,250 ",0.20,Outlet
Kohl's,1189833,4/19/2021,West,California,Los Angeles,Men's Street Footwear,$45.00 ,900,"$405,000 ","$162,000 ",0.40,Outlet
Kohl's,1189833,4/20/2021,West,California,Los Angeles,Men's Athletic Footwear,$50.00 ,750,"$375,000 ","$93,750 ",0.25,Outlet
Kohl's,1189833,4/21/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,750,"$375,000 ","$150,000 ",0.40,Outlet
Kohl's,1189833,4/22/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,625,"$281,250 ","$98,438 ",0.35,Outlet
Kohl's,1189833,4/23/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,500,"$250,000 ","$137,500 ",0.55,Outlet
Kohl's,1189833,4/24/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,800,"$520,000 ","$104,000 ",0.20,Outlet
Kohl's,1189833,4/25/2021,West,California,Los Angeles,Men's Street Footwear,$45.00 ,950,"$427,500 ","$171,000 ",0.40,Outlet
Kohl's,1189833,4/26/2021,West,California,Los Angeles,Men's Athletic Footwear,$50.00 ,800,"$400,000 ","$100,000 ",0.25,Outlet
Kohl's,1189833,4/27/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,750,"$375,000 ","$150,000 ",0.40,Outlet
Kohl's,1189833,4/28/2021,West,California,Los Angeles,Women's Athletic Footwear,$45.00 ,650,"$292,500 ","$102,375 ",0.35,Outlet
Kohl's,1189833,4/29/2021,West,California,Los Angeles,Men's Apparel,$50.00 ,700,"$350,000 ","$192,500 ",0.55,Outlet
Kohl's,1189833,4/30/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,700,"$455,000 ","$91,000 ",0.20,Outlet
Kohl's,1189833,05-01-2021,West,California,Los Angeles,Men's Street Footwear,$50.00 ,900,"$450,000 ","$180,000 ",0.40,Outlet
Kohl's,1189833,05-02-2021,West,California,Los Angeles,Men's Athletic Footwear,$55.00 ,850,"$467,500 ","$116,875 ",0.25,Outlet
Kohl's,1189833,05-03-2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,725,"$362,500 ","$145,000 ",0.40,Outlet
Kohl's,1189833,05-04-2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,675,"$337,500 ","$118,125 ",0.35,Outlet
Kohl's,1189833,05-05-2021,West,California,Los Angeles,Men's Apparel,$60.00 ,675,"$405,000 ","$222,750 ",0.55,Outlet
Kohl's,1189833,05-06-2021,West,California,Los Angeles,Women's Apparel,$65.00 ,650,"$422,500 ","$84,500 ",0.20,Outlet
Kohl's,1189833,05-07-2021,West,California,Los Angeles,Men's Street Footwear,$50.00 ,850,"$425,000 ","$170,000 ",0.40,Outlet
Kohl's,1189833,05-08-2021,West,California,Los Angeles,Men's Athletic Footwear,$55.00 ,850,"$467,500 ","$116,875 ",0.25,Outlet
Kohl's,1189833,05-09-2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,700,"$350,000 ","$140,000 ",0.40,Outlet
Kohl's,1189833,05-10-2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,650,"$325,000 ","$113,750 ",0.35,Outlet
Kohl's,1189833,05-11-2021,West,California,Los Angeles,Men's Apparel,$60.00 ,650,"$390,000 ","$214,500 ",0.55,Outlet
Kohl's,1189833,05-12-2021,West,California,Los Angeles,Women's Apparel,$65.00 ,700,"$455,000 ","$91,000 ",0.20,Outlet
Kohl's,1189833,5/13/2021,West,California,Los Angeles,Men's Street Footwear,$50.00 ,800,"$400,000 ","$160,000 ",0.40,Outlet
Kohl's,1189833,5/14/2021,West,California,Los Angeles,Men's Athletic Footwear,$55.00 ,800,"$440,000 ","$110,000 ",0.25,Outlet
Kohl's,1189833,5/15/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,650,"$325,000 ","$130,000 ",0.40,Outlet
Kohl's,1189833,5/16/2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,625,"$312,500 ","$109,375 ",0.35,Outlet
Kohl's,1189833,5/17/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,600,"$360,000 ","$198,000 ",0.55,Outlet
Kohl's,1189833,5/18/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,650,"$422,500 ","$84,500 ",0.20,Outlet
Kohl's,1189833,5/19/2021,West,California,Los Angeles,Men's Street Footwear,$50.00 ,825,"$412,500 ","$165,000 ",0.40,Outlet
Kohl's,1189833,5/20/2021,West,California,Los Angeles,Men's Athletic Footwear,$55.00 ,825,"$453,750 ","$113,438 ",0.25,Outlet
Kohl's,1189833,5/21/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,675,"$337,500 ","$135,000 ",0.40,Outlet
Kohl's,1189833,5/22/2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,650,"$325,000 ","$113,750 ",0.35,Outlet
Kohl's,1189833,5/23/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,600,"$360,000 ","$198,000 ",0.55,Outlet
Kohl's,1189833,5/24/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,700,"$455,000 ","$91,000 ",0.20,Outlet
Kohl's,1189833,5/25/2021,West,California,Los Angeles,Men's Street Footwear,$50.00 ,900,"$450,000 ","$180,000 ",0.40,Outlet
Kohl's,1189833,5/26/2021,West,California,Los Angeles,Men's Athletic Footwear,$55.00 ,900,"$495,000 ","$123,750 ",0.25,Outlet
Kohl's,1189833,5/27/2021,West,California,Los Angeles,Women's Street Footwear,$50.00 ,700,"$350,000 ","$140,000 ",0.40,Outlet
Kohl's,1189833,5/28/2021,West,California,Los Angeles,Women's Athletic Footwear,$50.00 ,700,"$350,000 ","$122,500 ",0.35,Outlet
Kohl's,1189833,5/29/2021,West,California,Los Angeles,Men's Apparel,$60.00 ,625,"$375,000 ","$206,250 ",0.55,Outlet
Kohl's,1189833,5/30/2021,West,California,Los Angeles,Women's Apparel,$65.00 ,725,"$471,250 ","$94,250 ",0.20,Outlet
Foot Locker,1185732,5/31/2021,West,California,Los Angeles,Men's Street Footwear,$45.00 ,475,"$213,750 ","$85,500 ",0.40,Outlet
Foot Locker,1185732,06-01-2021,West,California,Los Angeles,Men's Athletic Footwear,$45.00 ,275,"$123,750 ","$43,313 ",0.35,Outlet
Foot Locker,1185732,06-02-2021,West,California,Los Angeles,Women's Street Footwear,$35.00 ,275,"$96,250 ","$33,688 ",0.35,Outlet
Foot Locker,1185732,06-03-2021,West,California,Los Angeles,Women's Athletic Footwear,$40.00 ,125,"$50,000 ","$20,000 ",0.40,Outlet
Foot Locker,1185732,06-04-2021,Midwest,Illinois,Chicago,Men's Apparel,$55.00 ,175,"$96,250 ","$33,687 ",0.35,Outlet
Foot Locker,1185732,06-05-2021,Midwest,Illinois,Chicago,Women's Apparel,$45.00 ,275,"$123,750 ","$61,875 ",0.50,Outlet
Foot Locker,1185732,06-06-2021,Midwest,Illinois,Chicago,Men's Street Footwear,$45.00 ,525,"$236,250 ","$94,500 ",0.40,Outlet
Foot Locker,1185732,06-07-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,175,"$78,750 ","$27,563 ",0.35,Outlet
Foot Locker,1185732,06-08-2021,Midwest,Illinois,Chicago,Women's Street Footwear,$35.00 ,225,"$78,750 ","$27,563 ",0.35,Outlet
Foot Locker,1185732,06-09-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,100,"$40,000 ","$16,000 ",0.40,Outlet
Foot Locker,1185732,06-10-2021,Midwest,Illinois,Chicago,Men's Apparel,$55.00 ,175,"$96,250 ","$33,687 ",0.35,Outlet
Foot Locker,1185732,06-11-2021,Midwest,Illinois,Chicago,Women's Apparel,$45.00 ,275,"$123,750 ","$61,875 ",0.50,Outlet
Foot Locker,1185732,06-12-2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,495,"$247,500 ","$99,000 ",0.40,Outlet
Foot Locker,1185732,6/13/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00 ,200,"$100,000 ","$35,000 ",0.35,Outlet
Foot Locker,1185732,6/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,225,"$90,000 ","$31,500 ",0.35,Outlet
Foot Locker,1185732,6/15/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$45.00 ,75,"$33,750 ","$13,500 ",0.40,Outlet
Foot Locker,1185732,6/16/2021,Midwest,Illinois,Chicago,Men's Apparel,$60.00 ,125,"$75,000 ","$26,250 ",0.35,Outlet
Foot Locker,1185732,6/17/2021,Midwest,Illinois,Chicago,Women's Apparel,$50.00 ,225,"$112,500 ","$56,250 ",0.50,Outlet
Foot Locker,1185732,6/18/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,450,"$225,000 ","$90,000 ",0.40,Outlet
Foot Locker,1185732,6/19/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00 ,150,"$75,000 ","$26,250 ",0.35,Outlet
Foot Locker,1185732,6/20/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,150,"$60,000 ","$21,000 ",0.35,Outlet
Foot Locker,1185732,6/21/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$45.00 ,75,"$33,750 ","$13,500 ",0.40,Outlet
Foot Locker,1185732,6/22/2021,Midwest,Illinois,Chicago,Men's Apparel,$60.00 ,100,"$60,000 ","$21,000 ",0.35,Outlet
Foot Locker,1185732,6/23/2021,Midwest,Illinois,Chicago,Women's Apparel,$50.00 ,225,"$112,500 ","$56,250 ",0.50,Outlet
Foot Locker,1185732,6/24/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$60.00 ,495,"$297,000 ","$118,800 ",0.40,Outlet
Foot Locker,1185732,6/25/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$55.00 ,200,"$110,000 ","$38,500 ",0.35,Outlet
Foot Locker,1185732,6/26/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$50.00 ,175,"$87,500 ","$30,625 ",0.35,Outlet
Foot Locker,1185732,6/27/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$50.00 ,100,"$50,000 ","$20,000 ",0.40,Outlet
Foot Locker,1185732,6/28/2021,Midwest,Illinois,Chicago,Men's Apparel,$60.00 ,125,"$75,000 ","$26,250 ",0.35,Outlet
Foot Locker,1185732,6/29/2021,Midwest,Illinois,Chicago,Women's Apparel,$65.00 ,250,"$162,500 ","$81,250 ",0.50,Outlet
Foot Locker,1185732,6/30/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,500,"$250,000 ","$100,000 ",0.40,Outlet
Foot Locker,1185732,07-01-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,250,"$112,500 ","$39,375 ",0.35,Outlet
Foot Locker,1185732,07-02-2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,200,"$80,000 ","$28,000 ",0.35,Outlet
Foot Locker,1185732,07-03-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,175,"$70,000 ","$28,000 ",0.40,Outlet
Foot Locker,1185732,07-04-2021,Midwest,Illinois,Chicago,Men's Apparel,$50.00 ,175,"$87,500 ","$30,625 ",0.35,Outlet
Foot Locker,1185732,07-05-2021,Midwest,Illinois,Chicago,Women's Apparel,$55.00 ,350,"$192,500 ","$96,250 ",0.50,Outlet
Foot Locker,1185732,07-06-2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,575,"$287,500 ","$115,000 ",0.40,Outlet
Foot Locker,1185732,07-07-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,325,"$146,250 ","$51,188 ",0.35,Outlet
Foot Locker,1185732,07-08-2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,250,"$100,000 ","$35,000 ",0.35,Outlet
Foot Locker,1185732,07-09-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,200,"$80,000 ","$32,000 ",0.40,Outlet
Foot Locker,1185732,07-10-2021,Midwest,Illinois,Chicago,Men's Apparel,$50.00 ,225,"$112,500 ","$39,375 ",0.35,Outlet
Foot Locker,1185732,07-11-2021,Midwest,Illinois,Chicago,Women's Apparel,$55.00 ,400,"$220,000 ","$110,000 ",0.50,Outlet
Foot Locker,1185732,07-12-2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,550,"$275,000 ","$110,000 ",0.40,Outlet
Foot Locker,1185732,7/13/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,325,"$146,250 ","$51,188 ",0.35,Outlet
Foot Locker,1185732,7/14/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,250,"$100,000 ","$35,000 ",0.35,Outlet
Foot Locker,1185732,7/15/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,225,"$90,000 ","$36,000 ",0.40,Outlet
Foot Locker,1185732,7/16/2021,Midwest,Illinois,Chicago,Men's Apparel,$50.00 ,200,"$100,000 ","$35,000 ",0.35,Outlet
Foot Locker,1185732,7/17/2021,Midwest,Illinois,Chicago,Women's Apparel,$55.00 ,375,"$206,250 ","$103,125 ",0.50,Outlet
Foot Locker,1185732,7/18/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$50.00 ,500,"$250,000 ","$100,000 ",0.40,Outlet
Foot Locker,1185732,7/19/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$45.00 ,300,"$135,000 ","$47,250 ",0.35,Outlet
Foot Locker,1185732,7/20/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$40.00 ,200,"$80,000 ","$28,000 ",0.35,Outlet
Foot Locker,1185732,7/21/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$40.00 ,175,"$70,000 ","$28,000 ",0.40,Outlet
Foot Locker,1185732,7/22/2021,Midwest,Illinois,Chicago,Men's Apparel,$50.00 ,175,"$87,500 ","$30,625 ",0.35,Outlet
Foot Locker,1185732,7/23/2021,Midwest,Illinois,Chicago,Women's Apparel,$55.00 ,250,"$137,500 ","$68,750 ",0.50,Outlet
Foot Locker,1185732,7/24/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$60.00 ,425,"$255,000 ","$102,000 ",0.40,Outlet
Foot Locker,1185732,7/25/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00 ,250,"$125,000 ","$43,750 ",0.35,Outlet
Foot Locker,1185732,7/26/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$50.00 ,150,"$75,000 ","$26,250 ",0.35,Outlet
Foot Locker,1185732,7/27/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$50.00 ,125,"$62,500 ","$25,000 ",0.40,Outlet
Foot Locker,1185732,7/28/2021,Midwest,Illinois,Chicago,Men's Apparel,$60.00 ,125,"$75,000 ","$26,250 ",0.35,Outlet
Foot Locker,1185732,7/29/2021,Midwest,Illinois,Chicago,Women's Apparel,$65.00 ,250,"$162,500 ","$81,250 ",0.50,Outlet
Foot Locker,1185732,7/30/2021,Midwest,Illinois,Chicago,Men's Street Footwear,$60.00 ,400,"$240,000 ","$96,000 ",0.40,Outlet
Foot Locker,1185732,7/31/2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00 ,250,"$125,000 ","$43,750 ",0.35,Outlet
Foot Locker,1185732,08-01-2021,Midwest,Illinois,Chicago,Women's Street Footwear,$50.00 ,195,"$97,500 ","$34,125 ",0.35,Outlet
Foot Locker,1185732,08-02-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$50.00 ,175,"$87,500 ","$35,000 ",0.40,Outlet
Foot Locker,1185732,08-03-2021,Midwest,Illinois,Chicago,Men's Apparel,$60.00 ,150,"$90,000 ","$31,500 ",0.35,Outlet
Foot Locker,1185732,08-04-2021,Midwest,Illinois,Chicago,Women's Apparel,$65.00 ,250,"$162,500 ","$81,250 ",0.50,Outlet
Foot Locker,1185732,08-05-2021,Midwest,Illinois,Chicago,Men's Street Footwear,$60.00 ,500,"$300,000 ","$120,000 ",0.40,Outlet
Foot Locker,1185732,08-06-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$50.00 ,300,"$150,000 ","$52,500 ",0.35,Outlet
Foot Locker,1185732,08-07-2021,Midwest,Illinois,Chicago,Women's Street Footwear,$50.00 ,250,"$125,000 ","$43,750 ",0.35,Outlet
Foot Locker,1185732,08-08-2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$50.00 ,200,"$100,000 ","$40,000 ",0.40,Outlet
Foot Locker,1185732,08-09-2021,Midwest,Illinois,Chicago,Men's Apparel,$60.00 ,200,"$120,000 ","$42,000 ",0.35,Outlet
Foot Locker,1185732,08-10-2021,Midwest,Illinois,Chicago,Women's Apparel,$65.00 ,300,"$195,000 ","$97,500 ",0.50,Outlet
Sports Direct,1197831,08-11-2021,Midwest,Illinois,Chicago,Men's Street Footwear,$20.00 ,725,"$145,000 ","$43,500 ",0.30,Outlet
Sports Direct,1197831,08-12-2021,Midwest,Illinois,Chicago,Men's Athletic Footwear,$30.00 ,725,"$217,500 ","$65,250 ",0.30,Outlet
Sports Direct,1197831,8/13/2021,Midwest,Illinois,Chicago,Women's Street Footwear,$30.00 ,525,"$157,500 ","$47,250 ",0.30,Outlet
Sports Direct,1197831,8/14/2021,Midwest,Illinois,Chicago,Women's Athletic Footwear,$35.00 ,525,"$183,750 ","$73,500 ",0.40,Outlet
Sports Direct,1197831,8/15/2021,South,Texas,Dallas,Men's Apparel,$40.00 ,375,"$150,000 ","$37,500 ",0.25,Outlet
Sports Direct,1197831,8/16/2021,South,Texas,Dallas,Women's Apparel,$35.00 ,525,"$183,750 ","$82,688 ",0.45,Outlet
Sports Direct,1197831,8/17/2021,South,Texas,Dallas,Men's Street Footwear,$25.00 ,675,"$168,750 ","$50,625 ",0.30,Outlet
Sports Direct,1197831,8/18/2021,South,Texas,Dallas,Men's Athletic Footwear,$35.00 ,650,"$227,500 ","$68,250 ",0.30,Outlet
